epoch,train_loss,train_acc,val_loss,val_acc,memory_usage (MiB)
91,0.20519072,92.636,0.556925211,84.25,730.3842773
92,0.204065636,92.694,0.548599062,84.38,730.3842773
93,0.196420787,92.944,0.563581464,84.65,730.3842773
94,0.196329716,93.014,0.550068369,84.62,730.3842773
95,0.187542861,93.098,0.563714252,84.59,730.3842773
96,0.18388097,93.36,0.574310663,84.55,730.3842773
97,0.182615355,93.25,0.571474124,84.56,730.3842773
98,0.177792179,93.53,0.57832891,84.46,730.3842773
99,0.179735737,93.432,0.5690324,84.66,730.3842773
100,0.172032079,93.694,0.571658146,85.03,730.3842773
101,0.16755755,93.962,0.57902579,84.47,730.3842773
102,0.169784094,93.808,0.560392821,84.96,730.3842773
103,0.167184823,93.96,0.55640967,85.16,730.3842773
104,0.16326958,94.144,0.572472522,84.82,730.3842773
105,0.159032434,94.28,0.548041295,85.41,730.3842773
106,0.155900861,94.372,0.572991424,85.33,730.3842773
107,0.155788981,94.322,0.568079503,85.39,730.3842773
108,0.150025046,94.626,0.588772774,84.88,730.3842773
109,0.150948814,94.614,0.581775935,84.97,730.3842773
110,0.146926625,94.744,0.579844545,85.11,730.3842773
111,0.147516587,94.734,0.595367706,84.97,730.3842773
112,0.138772502,94.912,0.590292541,85.11,730.3842773
113,0.140645635,94.886,0.593107601,84.9,730.3842773
114,0.135092721,95.162,0.601336196,85.46,730.3842773
115,0.135470008,95.11,0.597309402,85,730.3842773
116,0.131595761,95.326,0.584544146,85.25,730.3842773
117,0.127776177,95.422,0.609648846,85.22,730.3842773
118,0.12821666,95.414,0.595288276,85.33,730.3842773
119,0.128278239,95.36,0.615770394,85.06,730.3842773
120,0.122340952,95.566,0.606859035,85.28,730.3842773
121,0.123225907,95.516,0.617023434,85.18,730.3842773
122,0.12276202,95.522,0.625077804,85.28,730.3842773
123,0.118449784,95.738,0.631299671,85.08,730.3842773
124,0.118597696,95.784,0.637104342,84.88,730.3842773
125,0.11540373,95.88,0.632275437,85.02,730.3842773
126,0.119738875,95.67,0.601868783,85.51,730.3842773
127,0.116416814,95.798,0.627725816,84.98,730.3842773
128,0.113979408,95.88,0.613830159,85.54,730.3842773
129,0.105822243,96.152,0.66207863,85.11,730.3842773
130,0.112922073,95.886,0.651511395,85.13,730.3842773
131,0.111070571,95.96,0.615543855,85.74,730.3842773
132,0.109088805,96.132,0.633208242,85.67,730.3842773
133,0.106749357,96.208,0.654833249,85.08,730.3842773
134,0.10381065,96.206,0.658572607,85.55,730.3842773
135,0.103167316,96.286,0.625824262,86.1,730.3842773
136,0.103173146,96.256,0.631563858,85.54,730.3842773
137,0.104393017,96.266,0.628685396,85.84,730.3842773
138,0.098953392,96.386,0.653989397,85.56,730.3842773
139,0.098176273,96.394,0.640557534,85.69,730.3842773
140,0.09824612,96.46,0.643414723,85.84,730.3842773
141,0.099308594,96.482,0.623929236,85.78,730.3842773
142,0.097623966,96.468,0.650121418,85.06,730.3842773
143,0.091266122,96.732,0.674712659,85.43,730.3842773
144,0.097066205,96.546,0.641571113,85.84,730.3842773
145,0.095325285,96.594,0.639752002,85.66,730.3842773
146,0.09077566,96.706,0.654947711,85.8,730.3842773
147,0.090305278,96.79,0.679064152,85.37,730.3842773
148,0.089079503,96.816,0.672275155,85.5,730.3842773
149,0.089626324,96.768,0.655397273,85.54,730.3842773
150,0.09047321,96.768,0.650686524,85.75,730.3842773
151,0.090010809,96.812,0.640371729,85.57,730.3842773
152,0.085939171,96.862,0.681587346,85.67,730.3842773
153,0.087644171,96.774,0.660689332,85.86,730.3842773
154,0.086837238,96.864,0.677440536,85.33,730.3842773
155,0.081657485,97.114,0.687666964,85.88,730.3842773
156,0.083251866,96.964,0.675743493,85.69,730.3842773
157,0.08356445,96.996,0.666905036,86.03,730.3842773
158,0.08181755,96.996,0.679822472,85.75,730.3842773
159,0.080963323,97.064,0.702415497,85.41,730.3842773
160,0.084056362,97.008,0.671075933,85.56,730.3842773
161,0.078179861,97.226,0.679870529,85.8,730.3842773
162,0.078236964,97.248,0.675606937,85.91,730.3842773
163,0.080512759,97.11,0.668995199,85.83,730.3842773
164,0.07586728,97.336,0.673020035,85.99,730.3842773
165,0.079611981,97.142,0.679344203,85.85,730.3842773
166,0.074851827,97.362,0.704590317,85.26,730.3842773
167,0.077448557,97.206,0.699506366,85.55,730.3842773
168,0.074673624,97.362,0.686514478,85.87,730.3842773
169,0.070534003,97.512,0.708181687,85.57,730.3842773
170,0.071916366,97.448,0.701092786,85.56,730.3842773
171,0.072793217,97.408,0.710553041,85.84,730.3842773
172,0.069563605,97.596,0.689590676,86.13,730.3842773
173,0.071268088,97.46,0.726159604,85.58,730.3842773
174,0.067766724,97.564,0.710578719,85.68,730.3842773
175,0.068755256,97.492,0.695452965,85.85,730.3842773
176,0.069402365,97.524,0.703076516,85.7,730.3842773
177,0.071046988,97.5,0.688269441,86.07,730.3842773
178,0.06665124,97.664,0.701096169,85.88,730.3842773
179,0.069843682,97.51,0.711071827,85.81,730.3842773
180,0.065359027,97.606,0.727497614,85.47,730.3842773
181,0.065172037,97.646,0.691913201,86.16,730.3842773
182,0.065427439,97.654,0.709128024,86.02,730.3842773
183,0.063660548,97.642,0.721950249,85.7,730.3842773
184,0.063384731,97.748,0.709726223,85.87,730.3842773
185,0.063807739,97.726,0.729466012,85.58,730.3842773
186,0.062255079,97.698,0.723095411,85.82,730.3842773
187,0.060277282,97.812,0.731767626,85.57,730.3842773
188,0.058098662,97.938,0.713778233,86.1,730.3842773
189,0.060510733,97.812,0.734710558,85.77,730.3842773
190,0.05800576,97.964,0.725405482,85.97,730.3842773
191,0.057976282,97.852,0.719494952,85.73,730.3842773
192,0.060359651,97.862,0.716728229,85.77,730.3842773
193,0.057428865,97.958,0.741091226,85.66,730.3842773
194,0.056333852,97.994,0.740595207,85.88,730.3842773
195,0.056579923,97.928,0.748620073,85.67,730.3842773
196,0.059984743,97.918,0.745373587,85.87,730.3842773
197,0.057737144,97.918,0.720593036,86,730.3842773
198,0.057794415,97.966,0.734683237,85.79,730.3842773
199,0.055915944,98.014,0.742949576,85.92,730.3842773
200,0.056558671,97.894,0.740889392,85.92,730.3842773
201,0.053291161,98.116,0.738412417,85.96,730.3842773
202,0.055273266,97.97,0.732835106,85.62,730.3842773
203,0.052625206,98.086,0.751365055,85.52,730.3842773
204,0.054302282,98.078,0.733399931,86.04,730.3842773
205,0.051699274,98.174,0.74867659,85.57,730.3842773
206,0.050770606,98.182,0.751712259,85.64,730.3842773
207,0.053557637,98.11,0.742148561,85.86,730.3842773
208,0.052046643,98.204,0.737140412,85.81,730.3842773
209,0.051561608,98.17,0.749754133,85.69,730.3842773
210,0.049245639,98.232,0.727525933,86.29,730.3842773
211,0.049142703,98.288,0.744510261,86.16,730.3842773
212,0.048734675,98.214,0.751877326,86.05,730.3842773
213,0.051909356,98.148,0.743300266,85.77,730.3842773
214,0.048539937,98.252,0.746421757,86.06,730.3842773
215,0.047574492,98.338,0.740839897,86.01,730.3842773
216,0.04736156,98.316,0.756052723,85.98,730.3842773
217,0.048964753,98.226,0.740494175,85.85,730.3842773
218,0.047379,98.354,0.752900119,85.95,730.3842773
219,0.043584141,98.424,0.734756758,86.16,730.3842773
220,0.049515686,98.226,0.751879324,86.08,730.3842773
221,0.044569939,98.38,0.762673166,85.82,730.3842773
222,0.044148124,98.518,0.753113996,86.18,730.3842773
223,0.043262969,98.436,0.757925368,85.91,730.3842773
224,0.045198156,98.48,0.774211212,85.86,730.3842773
225,0.045515396,98.38,0.744937468,86.07,730.3842773
226,0.046228747,98.324,0.763995418,85.9,730.3842773
227,0.045986895,98.386,0.762088747,86.22,730.3842773
228,0.041143805,98.528,0.758850629,85.97,730.3842773
229,0.044409788,98.402,0.747516976,86.38,730.3842773
230,0.040543276,98.554,0.765521243,86.08,730.3842773
231,0.043030316,98.41,0.763552334,86.05,730.3842773
232,0.041551577,98.482,0.769633007,85.97,730.3842773
233,0.042974987,98.52,0.7551882,86.44,730.3842773
234,0.040201797,98.596,0.751935311,86.53,730.3842773
235,0.041901473,98.518,0.750809211,86.08,730.3842773
236,0.041870267,98.592,0.77345538,86.17,730.3842773
237,0.03949439,98.642,0.782222618,86.05,730.3842773
238,0.040042971,98.588,0.760972578,86.21,730.3842773
239,0.038486933,98.634,0.770338146,86.37,730.3842773
240,0.03977044,98.512,0.76711754,86.22,730.3842773
241,0.039211678,98.628,0.791066688,85.79,730.3842773
242,0.03831484,98.648,0.791890667,85.84,730.3842773
243,0.039765051,98.596,0.780553673,85.98,730.3842773
244,0.038268161,98.622,0.782253062,85.95,730.3842773
245,0.038156336,98.632,0.787088974,86.01,730.3842773
246,0.038096122,98.654,0.801676217,85.8,730.3842773
247,0.036743107,98.716,0.797722234,85.97,730.3842773
248,0.038188399,98.64,0.782174323,86,730.3842773
249,0.038893432,98.56,0.777343355,86.41,730.3842773
250,0.034989619,98.772,0.79397297,86.36,730.3842773
251,0.034890191,98.756,0.803363052,86.16,730.3842773
252,0.036593984,98.736,0.782283185,86.43,730.3842773
253,0.036045073,98.714,0.788047794,86.32,730.3842773
254,0.033454394,98.822,0.792843401,86.26,730.3842773
255,0.035376073,98.738,0.77647444,86.16,730.3842773
256,0.034784107,98.764,0.779361395,86.09,730.3842773
257,0.03394734,98.762,0.793292196,86.24,730.3842773
258,0.032456304,98.892,0.778452969,86.19,730.3842773
259,0.032690202,98.85,0.790239324,86.16,730.3842773
260,0.03401159,98.796,0.791827698,86.04,730.3842773
261,0.030195809,98.972,0.791861238,86.14,730.3842773
262,0.034134398,98.828,0.792417438,86.05,730.3842773
263,0.031360252,98.922,0.793180291,86.32,730.3842773
264,0.031195757,98.892,0.799017345,86.36,730.3842773
265,0.031642483,98.874,0.80648322,86.25,730.3842773
266,0.031332619,98.906,0.805027841,86.44,730.3842773
267,0.031266453,98.892,0.809381445,86.38,730.3842773
268,0.030735628,98.91,0.806361718,86.43,730.3842773
269,0.030210435,98.936,0.804154381,86.36,730.3842773
270,0.028080466,98.988,0.811035164,86.24,730.3842773
271,0.029405919,98.958,0.819282978,86.21,730.3842773
272,0.032161806,98.866,0.811133995,86.27,730.3842773
273,0.030146982,98.942,0.817534215,86.3,730.3842773
274,0.030398791,98.89,0.808278351,86.6,730.3842773
275,0.028909832,98.972,0.795879055,86.57,730.3842773
276,0.027932672,98.972,0.816011167,86.34,730.3842773
277,0.028910645,98.974,0.811498547,86.58,730.3842773
278,0.029414099,98.948,0.824383211,86.34,730.3842773
279,0.02833925,98.988,0.812219308,86.31,730.3842773
280,0.027942116,99.04,0.812200954,86.39,730.3842773
281,0.028430563,99.02,0.811494583,86.27,730.3842773
282,0.029437509,98.926,0.793856202,86.55,730.3842773
283,0.02840626,98.984,0.807223673,86.7,730.3842773
284,0.028616197,98.994,0.794724789,86.64,730.3842773
285,0.029851462,98.928,0.810329299,86.5,730.3842773
286,0.027139073,99.056,0.821556658,86.1,730.3842773
287,0.02620294,99.05,0.807552808,86.52,730.3842773
288,0.027043947,99.052,0.805860428,86.56,730.3842773
289,0.027015134,99.082,0.8116316,86.36,730.3842773
290,0.025024475,99.146,0.819975438,86.27,730.3842773
291,0.025931354,99.096,0.824123194,86.32,730.3842773
292,0.024857308,99.116,0.821848194,86.59,730.3842773
293,0.024243313,99.168,0.814716326,86.65,730.3842773
294,0.023307213,99.158,0.814256919,86.71,730.3842773
295,0.025514674,99.124,0.815874203,86.55,730.3842773
296,0.024621287,99.12,0.827844131,86.53,730.3842773
297,0.026460355,99.008,0.824498999,86.45,730.3842773
298,0.025392931,99.132,0.819972462,86.43,730.3842773
299,0.025363167,99.134,0.822712153,86.57,730.3842773
300,0.025497738,99.134,0.820034955,86.45,730.3842773
301,0.023945348,99.094,0.809907994,86.68,730.3842773
302,0.02282604,99.186,0.81693547,86.68,730.3842773
303,0.022450273,99.2,0.816390316,86.3,730.3842773
304,0.023634218,99.166,0.822015985,86.68,730.3842773
305,0.022958897,99.186,0.838020964,86.4,730.3842773
306,0.023564164,99.206,0.82745056,86.59,730.3842773
307,0.02321422,99.16,0.827204946,86.51,730.3842773
308,0.025452057,99.114,0.825854015,86.4,730.3842773
309,0.023888887,99.194,0.829929545,86.42,730.3842773
310,0.024411712,99.102,0.82872943,86.65,730.3842773
311,0.022058687,99.248,0.825165881,86.84,730.3842773
312,0.021717803,99.284,0.835077693,86.64,730.3842773
313,0.021977259,99.236,0.831065265,86.77,730.3842773
314,0.023119136,99.182,0.820160281,86.78,730.3842773
315,0.022122937,99.26,0.826208319,86.62,730.3842773
316,0.022520403,99.23,0.834090501,86.72,730.3842773
317,0.021679205,99.22,0.835752307,86.52,730.3842773
318,0.02351922,99.182,0.833630935,86.69,730.3842773
319,0.023435791,99.202,0.830254517,86.61,730.3842773
320,0.022752786,99.22,0.825937207,86.62,730.3842773
321,0.020729342,99.268,0.823996059,86.65,730.3842773
322,0.02259592,99.264,0.833887845,86.53,730.3842773
323,0.021702598,99.262,0.82631402,86.63,730.3842773
324,0.019828153,99.34,0.824854323,86.77,730.3842773
325,0.022466658,99.23,0.827160166,86.74,730.3842773
326,0.021246758,99.258,0.826071566,86.64,730.3842773
327,0.021188853,99.258,0.817730656,86.78,730.3842773
328,0.020827268,99.282,0.833152766,86.63,730.3842773
329,0.020382717,99.294,0.827491654,86.66,730.3842773
330,0.020353289,99.3,0.834249965,86.65,730.3842773
331,0.018856479,99.336,0.82852608,86.7,730.3842773
332,0.020593437,99.262,0.841289482,86.6,730.3842773
333,0.020228434,99.3,0.83389055,86.78,730.3842773
334,0.019994651,99.3,0.839521075,86.59,730.3842773
335,0.020057335,99.318,0.838516117,86.64,730.3842773
336,0.020309134,99.282,0.833189493,86.55,730.3842773
337,0.019480969,99.322,0.837171183,86.57,730.3842773
338,0.020450326,99.292,0.835619433,86.77,730.3842773
339,0.019444463,99.3,0.831302559,86.7,730.3842773
340,0.018879302,99.356,0.837904859,86.69,730.3842773
341,0.019613868,99.308,0.84769213,86.49,730.3842773
342,0.019728867,99.292,0.839343282,86.62,730.3842773
343,0.019700053,99.286,0.839139037,86.67,730.3842773
344,0.019012907,99.34,0.832934103,86.87,730.3842773
345,0.018581412,99.35,0.84201112,86.56,730.3842773
346,0.020578127,99.328,0.836931604,86.62,730.3842773
347,0.018454782,99.344,0.840973266,86.75,730.3842773
348,0.018283758,99.368,0.84374029,86.68,730.3842773
349,0.01818505,99.352,0.844227028,86.66,730.3842773
350,0.018532526,99.402,0.851499673,86.58,730.3842773
351,0.019262083,99.36,0.843013751,86.52,730.3842773
352,0.019182556,99.324,0.843479808,86.66,730.3842773
353,0.01763137,99.358,0.842941545,86.62,730.3842773
354,0.016636978,99.426,0.841527701,86.71,730.3842773
355,0.018850316,99.38,0.84682412,86.58,730.3842773
356,0.019131754,99.336,0.844161898,86.71,730.3842773
357,0.018744396,99.33,0.839233149,86.75,730.3842773
358,0.018194332,99.364,0.840000341,86.74,730.3842773
359,0.01856103,99.36,0.842233386,86.69,730.3842773
360,0.017653776,99.388,0.840025563,86.72,730.3842773
361,0.018420185,99.358,0.843979276,86.79,730.3842773
362,0.018313006,99.386,0.844706502,86.6,730.3842773
363,0.017474288,99.418,0.841009912,86.8,730.3842773
364,0.016808613,99.404,0.841407846,86.74,730.3842773
365,0.01678585,99.402,0.844643141,86.71,730.3842773
366,0.018513954,99.358,0.848963368,86.64,730.3842773
367,0.017226165,99.402,0.846087257,86.75,730.3842773
368,0.018078353,99.378,0.848540509,86.75,730.3842773
369,0.018204946,99.402,0.849164559,86.84,730.3842773
370,0.016852169,99.428,0.84712709,86.8,730.3842773
371,0.017477185,99.37,0.847821658,86.86,730.3842773
372,0.016281038,99.478,0.848955477,86.75,730.3842773
373,0.016814165,99.404,0.847533918,86.74,730.3842773
374,0.018610618,99.374,0.848202402,86.67,730.3842773
375,0.014909107,99.468,0.848715964,86.69,730.3842773
376,0.017901272,99.412,0.848321848,86.75,730.3842773
377,0.017712012,99.388,0.846127128,86.75,730.3842773
378,0.016938255,99.404,0.847843355,86.7,730.3842773
379,0.018017924,99.398,0.851337177,86.67,730.3842773
380,0.017632795,99.382,0.851564534,86.67,730.3842773
381,0.016383843,99.426,0.851663797,86.64,730.3842773
382,0.017682409,99.448,0.851947598,86.67,730.3842773
383,0.018377972,99.354,0.849579142,86.71,730.3842773
384,0.017856712,99.37,0.850140461,86.74,730.3842773
385,0.016229478,99.438,0.848988132,86.76,730.3842773
386,0.016500329,99.428,0.848849801,86.71,730.3842773
387,0.0195819,99.374,0.849802848,86.72,730.3842773
388,0.015775332,99.444,0.84972151,86.74,730.3842773
389,0.017884078,99.374,0.849906147,86.72,730.3842773
390,0.017483673,99.38,0.849820126,86.72,730.3842773
391,0.017097457,99.394,0.84996576,86.73,730.3842773
392,0.016478822,99.44,0.849931576,86.73,730.3842773
393,0.017590217,99.394,0.84977627,86.72,730.3842773
394,0.018029662,99.33,0.84973124,86.73,730.3842773
395,0.016623576,99.42,0.849466749,86.75,730.3842773
396,0.018134184,99.388,0.849462117,86.75,730.3842773
397,0.017500522,99.402,0.849480826,86.75,730.3842773
398,0.017948921,99.378,0.849473251,86.75,730.3842773
399,0.01696935,99.41,0.849438763,86.75,730.3842773
,,,,,
Best accuracy: 86.8700,,,,,
Max memory usage: 730.38 MiB,,,,,
Total memory usage: 292153.71 MiB,,,,,
vit_reverse,,,,,
