epoch,train_loss,train_acc,val_loss,val_acc,memory_usage (MiB)
113,0.073519479,97.38,0.648419658,86.03,1507.996094
114,0.075783614,97.244,0.662415201,85.96,1507.996094
115,0.069199603,97.528,0.662571754,86.15,1507.996094
116,0.06919594,97.428,0.683260281,85.82,1507.996094
117,0.069363048,97.45,0.660947013,86.04,1507.996094
118,0.06573497,97.6,0.673927075,85.75,1507.996094
119,0.068565403,97.636,0.696120394,85.89,1507.996094
120,0.06675488,97.678,0.675806091,85.88,1507.996094
121,0.06745234,97.584,0.663000895,85.93,1507.996094
122,0.061197814,97.768,0.653648282,86.46,1507.996094
123,0.059180535,97.836,0.689819882,86.01,1507.996094
124,0.06003156,97.844,0.664933421,86.22,1507.996094
125,0.058272839,97.988,0.676792585,86.13,1507.996094
126,0.061670484,97.896,0.676165971,86.09,1507.996094
127,0.056290964,97.966,0.701551622,85.77,1507.996094
128,0.056385743,98.018,0.676280508,86.24,1507.996094
129,0.058299872,97.92,0.662798611,86.37,1507.996094
130,0.052423787,98.166,0.681258255,86.42,1507.996094
131,0.052866898,98.118,0.708629463,85.25,1507.996094
132,0.056349346,97.986,0.694746614,86.31,1507.996094
133,0.052733823,98.172,0.69567378,86.35,1507.996094
134,0.049649895,98.322,0.723334342,86.11,1507.996094
135,0.04881835,98.252,0.686534625,86.41,1507.996094
136,0.049070808,98.228,0.698828192,86.22,1507.996094
137,0.048281679,98.368,0.672646337,86.86,1507.996094
138,0.04599448,98.38,0.683848887,86.38,1507.996094
139,0.048687639,98.284,0.710584874,86.38,1507.996094
140,0.044969282,98.398,0.721246819,86.06,1507.996094
141,0.044609055,98.45,0.703903371,86.08,1507.996094
142,0.044665377,98.42,0.682673827,86.36,1507.996094
143,0.043614965,98.414,0.708054922,86.41,1507.996094
144,0.044618613,98.372,0.678218424,86.45,1507.996094
145,0.044433941,98.398,0.695718993,86.65,1507.996094
146,0.044038347,98.428,0.728605398,85.99,1507.996094
147,0.039577797,98.608,0.713243603,86.32,1507.996094
148,0.042810218,98.512,0.688024627,86.69,1507.996094
149,0.039850491,98.634,0.727832838,86.42,1507.996094
150,0.039373113,98.594,0.713173844,86.01,1507.996094
151,0.039252756,98.622,0.735146436,86.01,1507.996094
152,0.037701122,98.66,0.707564048,86.52,1507.996094
153,0.037297067,98.686,0.730370082,86.21,1507.996094
154,0.037291439,98.672,0.725163687,86.65,1507.996094
155,0.03806378,98.714,0.709642539,86.36,1507.996094
156,0.03477532,98.798,0.735361754,86.42,1507.996094
157,0.035611658,98.706,0.711944125,86.58,1507.996094
158,0.034450984,98.822,0.72447321,86.88,1507.996094
159,0.032843555,98.812,0.719970107,86.91,1507.996094
160,0.035076143,98.8,0.726261197,86.39,1507.996094
161,0.030240431,98.928,0.734324642,86.55,1507.996094
162,0.030827113,98.89,0.727062892,86.5,1507.996094
163,0.035962908,98.752,0.727240703,86.57,1507.996094
164,0.031798153,98.916,0.756066853,86.2,1507.996094
165,0.029490092,98.968,0.733383065,86.29,1507.996094
166,0.032928357,98.882,0.724190153,86.85,1507.996094
167,0.02816708,98.966,0.755480084,86.4,1507.996094
168,0.029153846,98.942,0.745320205,86.71,1507.996094
169,0.028395688,99.02,0.781012124,86.46,1507.996094
170,0.028865639,99.024,0.74150133,86.97,1507.996094
171,0.029038798,98.978,0.738696989,87.09,1507.996094
172,0.023426577,99.152,0.798053376,86.34,1507.996094
173,0.026925295,99.026,0.795826333,86.38,1507.996094
174,0.029690701,98.956,0.742293227,86.41,1507.996094
175,0.029049224,98.978,0.743398699,86.65,1507.996094
176,0.028183496,98.996,0.755408829,86.84,1507.996094
177,0.024352443,99.21,0.758403609,86.62,1507.996094
178,0.024923449,99.13,0.766926042,86.63,1507.996094
179,0.025920442,99.064,0.780986073,86.56,1507.996094
180,0.025040014,99.11,0.733734489,86.59,1507.996094
181,0.023978384,99.17,0.776840757,86.91,1507.996094
182,0.025089362,99.122,0.769652875,86.94,1507.996094
183,0.024728009,99.164,0.7693215,86.62,1507.996094
184,0.025316711,99.066,0.761971518,86.59,1507.996094
185,0.023364598,99.178,0.764668168,86.99,1507.996094
186,0.021471134,99.228,0.761264767,86.82,1507.996094
187,0.021168192,99.264,0.757650709,87.3,1507.996094
188,0.024422625,99.12,0.773750578,86.62,1507.996094
189,0.02104399,99.288,0.772564956,86.96,1507.996094
190,0.020300425,99.29,0.774676884,86.9,1507.996094
191,0.020702798,99.292,0.763959071,87.13,1507.996094
192,0.023116549,99.18,0.778037238,86.91,1507.996094
193,0.020209603,99.28,0.784095058,86.9,1507.996094
194,0.019076179,99.356,0.77795418,86.73,1507.996094
195,0.019956461,99.364,0.770467956,87.02,1507.996094
196,0.0194124,99.354,0.762946264,87.08,1507.996094
197,0.018641543,99.37,0.792069659,86.87,1507.996094
198,0.01808795,99.362,0.78184131,86.93,1507.996094
199,0.018124057,99.372,0.809657448,86.6,1507.996094
200,0.019176483,99.35,0.760007932,87.25,1507.996094
201,0.01996094,99.31,0.791711642,86.77,1507.996094
202,0.01622374,99.412,0.797107863,87.21,1507.996094
203,0.017024075,99.434,0.82859175,86.57,1507.996094
204,0.019310663,99.332,0.805469567,86.49,1507.996094
205,0.016521162,99.44,0.810405507,86.58,1507.996094
206,0.016288107,99.458,0.806236648,86.94,1507.996094
207,0.016932987,99.372,0.800347368,86.64,1507.996094
208,0.015245686,99.46,0.823382453,86.63,1507.996094
209,0.016639172,99.454,0.79517852,86.99,1507.996094
210,0.014584447,99.5,0.807956862,86.91,1507.996094
211,0.015932209,99.484,0.773959177,87.01,1507.996094
212,0.016538275,99.39,0.767372337,87.37,1507.996094
213,0.013431141,99.548,0.794832785,87.21,1507.996094
214,0.013901641,99.506,0.802775215,87.16,1507.996094
215,0.012413156,99.596,0.794202085,87.37,1507.996094
216,0.015368767,99.462,0.814460899,87.28,1507.996094
217,0.013054002,99.564,0.777269482,87.72,1507.996094
218,0.013864691,99.532,0.79804353,87.44,1507.996094
219,0.011985821,99.586,0.821709674,87.03,1507.996094
220,0.012946986,99.528,0.813594421,87.18,1507.996094
221,0.014261598,99.508,0.804978481,87.38,1507.996094
222,0.013170792,99.528,0.793437286,87.35,1507.996094
223,0.012083105,99.612,0.802675702,87.33,1507.996094
224,0.013146403,99.58,0.803883638,87.12,1507.996094
225,0.011532333,99.582,0.784989041,87.88,1507.996094
226,0.010491646,99.65,0.817339027,87.43,1507.996094
227,0.011161331,99.622,0.817433063,87.09,1507.996094
228,0.011039074,99.61,0.813200899,87.53,1507.996094
229,0.013959326,99.494,0.792393939,87.41,1507.996094
230,0.012490782,99.588,0.797025183,87.62,1507.996094
231,0.009439561,99.654,0.785617934,87.67,1507.996094
232,0.010679511,99.68,0.806314186,87.49,1507.996094
233,0.010632915,99.632,0.798390158,87.37,1507.996094
234,0.0098052,99.682,0.816729991,87.19,1507.996094
235,0.010731299,99.622,0.815603909,87.5,1507.996094
236,0.008417482,99.706,0.801592951,87.43,1507.996094
237,0.010631418,99.634,0.81126639,87.11,1507.996094
238,0.008480032,99.692,0.812458379,87.66,1507.996094
239,0.009242116,99.666,0.838995376,87.14,1507.996094
240,0.009071369,99.678,0.859314201,87.2,1507.996094
241,0.008105958,99.734,0.851674734,87.28,1507.996094
242,0.00887566,99.678,0.844542648,87.24,1507.996094
243,0.008692428,99.686,0.82771686,87.19,1507.996094
244,0.007984515,99.742,0.850772203,87.27,1507.996094
245,0.009009208,99.69,0.846141205,87.56,1507.996094
246,0.008254453,99.714,0.864774338,87.08,1507.996094
247,0.008458191,99.724,0.853153757,87.49,1507.996094
248,0.00877099,99.71,0.853118118,87.3,1507.996094
249,0.008089125,99.704,0.830699326,87.36,1507.996094
250,0.007676515,99.738,0.840554499,87.63,1507.996094
251,0.006791278,99.752,0.842978821,87.59,1507.996094
252,0.006639888,99.77,0.847850995,87.34,1507.996094
253,0.00708993,99.772,0.84479718,87.31,1507.996094
254,0.006865435,99.762,0.853905352,87.05,1507.996094
255,0.006766075,99.79,0.864116881,87.51,1507.996094
256,0.006018129,99.788,0.855471864,87.55,1507.996094
257,0.006397135,99.768,0.845971553,87.61,1507.996094
258,0.006138482,99.78,0.850855285,87.34,1507.996094
259,0.005946628,99.804,0.878271261,87.26,1507.996094
260,0.007344456,99.76,0.853423113,87.45,1507.996094
261,0.008291053,99.7,0.845456508,87.31,1507.996094
262,0.004827838,99.856,0.855769116,87.68,1507.996094
263,0.006503888,99.788,0.855598556,87.61,1507.996094
264,0.005841466,99.81,0.83603117,87.96,1507.996094
265,0.00579065,99.792,0.855885392,87.77,1507.996094
266,0.004921332,99.83,0.847446717,87.78,1507.996094
267,0.005638497,99.82,0.842471089,87.8,1507.996094
268,0.004492991,99.85,0.860462415,87.82,1507.996094
269,0.005130099,99.84,0.86478497,87.71,1507.996094
270,0.005247801,99.826,0.878698763,87.27,1507.996094
271,0.005591375,99.816,0.873018064,87.53,1507.996094
272,0.005834354,99.838,0.86473496,87.31,1507.996094
273,0.004459106,99.848,0.857050491,87.79,1507.996094
274,0.005409341,99.79,0.866520709,87.41,1507.996094
275,0.004360497,99.846,0.859925086,87.66,1507.996094
276,0.005062645,99.818,0.862050724,87.71,1507.996094
277,0.004548246,99.854,0.874000264,87.66,1507.996094
278,0.004164175,99.848,0.874415366,87.61,1507.996094
279,0.004326998,99.826,0.877024019,87.7,1507.996094
280,0.004079516,99.864,0.867861997,87.93,1507.996094
281,0.003651891,99.886,0.885161621,87.89,1507.996094
282,0.004401555,99.866,0.864208126,87.86,1507.996094
283,0.004892402,99.834,0.866587633,87.82,1507.996094
284,0.004186875,99.862,0.880436359,87.82,1507.996094
285,0.003856873,99.872,0.860657028,87.76,1507.996094
286,0.003515031,99.884,0.868502134,87.75,1507.996094
287,0.003384837,99.87,0.886094929,87.62,1507.996094
288,0.00372542,99.888,0.876385656,87.93,1507.996094
289,0.003321012,99.886,0.884955963,88.04,1507.996094
290,0.003711856,99.87,0.864961561,87.94,1507.996094
291,0.002994337,99.886,0.892917316,87.78,1507.996094
292,0.002773246,99.916,0.889531027,87.85,1507.996094
293,0.002939452,99.906,0.886732177,87.85,1507.996094
294,0.003286649,99.902,0.881097073,87.98,1507.996094
295,0.003076828,99.894,0.890307335,87.93,1507.996094
296,0.003138073,99.898,0.888870421,87.83,1507.996094
297,0.003120932,99.9,0.898584073,87.63,1507.996094
298,0.002723907,99.9,0.889778624,87.51,1507.996094
299,0.003020913,99.906,0.88198687,87.92,1507.996094
300,0.002855722,99.904,0.898328411,87.82,1507.996094
301,0.002749857,99.912,0.896456472,87.77,1507.996094
302,0.002375607,99.93,0.893425839,88.08,1507.996094
303,0.002429063,99.924,0.88685636,88,1507.996094
304,0.003318337,99.89,0.882781604,88.18,1507.996094
305,0.002188424,99.918,0.894422199,88.15,1507.996094
306,0.00230393,99.924,0.894283368,87.89,1507.996094
307,0.002638598,99.91,0.896653632,88.05,1507.996094
308,0.002400669,99.91,0.897176796,88.14,1507.996094
309,0.002056698,99.938,0.886481658,88.04,1507.996094
310,0.002379545,99.92,0.898944694,88.12,1507.996094
311,0.002206928,99.938,0.89295666,88.15,1507.996094
312,0.002095801,99.926,0.896829996,88.26,1507.996094
313,0.0019601,99.936,0.883029665,88.12,1507.996094
314,0.002419975,99.904,0.886332431,88.13,1507.996094
315,0.002055009,99.932,0.894195131,88.16,1507.996094
316,0.002091357,99.944,0.895079513,88.19,1507.996094
317,0.001586196,99.946,0.896774196,88.29,1507.996094
318,0.001900961,99.926,0.898530426,88.08,1507.996094
319,0.00149226,99.954,0.902517495,88.01,1507.996094
320,0.001416861,99.96,0.894335535,88.43,1507.996094
321,0.00159052,99.952,0.898755613,88.27,1507.996094
322,0.001891172,99.936,0.911378685,87.93,1507.996094
323,0.001790656,99.928,0.914843816,88.07,1507.996094
324,0.002051416,99.936,0.907225556,88.08,1507.996094
325,0.001816009,99.934,0.913147629,88.12,1507.996094
326,0.001648932,99.946,0.914184819,88.08,1507.996094
327,0.001566283,99.942,0.905092956,88.32,1507.996094
328,0.001306795,99.952,0.914794707,88.34,1507.996094
329,0.001488821,99.96,0.89987079,88.29,1507.996094
330,0.001758948,99.942,0.902795502,88.17,1507.996094
331,0.001634095,99.938,0.903519875,88.23,1507.996094
332,0.001633931,99.95,0.910620786,88.18,1507.996094
333,0.001552737,99.944,0.911487938,88.09,1507.996094
334,0.001287795,99.958,0.907267602,88.16,1507.996094
335,0.001808903,99.962,0.903746759,88.22,1507.996094
336,0.001234772,99.96,0.9004508,88.31,1507.996094
337,0.001610832,99.95,0.902368917,88.21,1507.996094
338,0.000993823,99.97,0.898994585,88.28,1507.996094
339,0.001293126,99.968,0.905000885,88.23,1507.996094
340,0.000997822,99.97,0.902641888,88.24,1507.996094
341,0.001288315,99.952,0.911389116,88.24,1507.996094
342,0.001298682,99.964,0.901795412,88.26,1507.996094
343,0.00156831,99.944,0.914894024,88.19,1507.996094
344,0.001190722,99.97,0.910171798,88.27,1507.996094
345,0.001611593,99.952,0.906089295,88.23,1507.996094
346,0.001356162,99.95,0.900175793,88.35,1507.996094
347,0.001000397,99.964,0.896906388,88.23,1507.996094
348,0.000881106,99.978,0.894366073,88.39,1507.996094
349,0.001053479,99.962,0.897419078,88.32,1507.996094
350,0.000977138,99.972,0.898314884,88.42,1507.996094
351,0.000876868,99.98,0.898676545,88.38,1507.996094
352,0.001153153,99.972,0.897560122,88.45,1507.996094
353,0.000933742,99.97,0.897773524,88.35,1507.996094
354,0.001198201,99.964,0.897976745,88.32,1507.996094
355,0.001002571,99.972,0.892961444,88.39,1507.996094
356,0.001067538,99.974,0.89380641,88.41,1507.996094
357,0.000825933,99.97,0.896893247,88.52,1507.996094
358,0.001017818,99.97,0.89312398,88.4,1507.996094
359,0.001100403,99.962,0.895323011,88.4,1507.996094
360,0.001179091,99.96,0.895918797,88.41,1507.996094
361,0.00087533,99.972,0.895880109,88.43,1507.996094
362,0.000753021,99.978,0.896707084,88.38,1507.996094
363,0.000714397,99.984,0.897878108,88.43,1507.996094
364,0.000776937,99.978,0.899517962,88.32,1507.996094
365,0.001079217,99.966,0.899480709,88.33,1507.996094
366,0.000671282,99.984,0.899318142,88.34,1507.996094
367,0.000915349,99.974,0.901552059,88.34,1507.996094
368,0.000827532,99.97,0.901846728,88.26,1507.996094
369,0.000981243,99.972,0.905526352,88.34,1507.996094
370,0.00143624,99.954,0.905623792,88.27,1507.996094
371,0.000977025,99.954,0.907477299,88.33,1507.996094
372,0.000846334,99.972,0.905931661,88.32,1507.996094
373,0.000556874,99.988,0.905506699,88.29,1507.996094
374,0.000788664,99.98,0.90469329,88.27,1507.996094
375,0.000782309,99.972,0.906900069,88.27,1507.996094
376,0.000691131,99.976,0.905905628,88.27,1507.996094
377,0.000745965,99.978,0.907039447,88.28,1507.996094
378,0.00083702,99.972,0.906320946,88.27,1507.996094
379,0.001185119,99.956,0.90535227,88.29,1507.996094
380,0.000831491,99.972,0.905728262,88.3,1507.996094
381,0.001108369,99.966,0.905252878,88.29,1507.996094
382,0.000802807,99.976,0.905269836,88.31,1507.996094
383,0.001156834,99.962,0.904583157,88.34,1507.996094
384,0.000850127,99.968,0.904434638,88.34,1507.996094
385,0.000971338,99.978,0.903935179,88.27,1507.996094
386,0.00070916,99.978,0.903863595,88.3,1507.996094
387,0.000642905,99.984,0.903939231,88.28,1507.996094
388,0.000653009,99.984,0.903962657,88.25,1507.996094
389,0.000712392,99.98,0.903731174,88.28,1507.996094
390,0.000927641,99.968,0.903885579,88.27,1507.996094
391,0.000786556,99.974,0.903920643,88.28,1507.996094
392,0.000891843,99.976,0.903831787,88.29,1507.996094
393,0.00109369,99.972,0.903750577,88.31,1507.996094
394,0.000931363,99.972,0.903559409,88.3,1507.996094
395,0.000833166,99.976,0.903450942,88.31,1507.996094
396,0.000676558,99.982,0.903368422,88.32,1507.996094
397,0.000697053,99.974,0.903332577,88.3,1507.996094
398,0.000703922,99.976,0.903371628,88.31,1507.996094
399,0.000579332,99.986,0.903388439,88.31,1507.996094
,,,,,
Best accuracy: 88.5200,,,,,
Max memory usage: 1508.00 MiB,,,,,
Total memory usage: 603198.44 MiB,,,,,
vit_small,,,,,
